Date,Week,Month,Country,Region,DC_ID,DC_Name,DC_Manager,Team_Leader,Team,Shift,Employee_ID,Employee_Name,Role,SelectionRate_Cases,PickRate,ReplenishmentRate,IdleSelectionTime_pct,OnTaskTime_pct,Overtime_pct,LaborHours,LaborCost_EUR,OrdersProcessed,UnitsProcessed,ForecastVolume,ActualVolume,CapacityUtilization_pct,EquipmentDowntime_Min,InventoryAccuracy_pct,PickingErrorRate_pct,OnTimeShipment_pct,Absenteeism_pct,SafetyIncidents,Anomaly_Scenario
2025-07-05,WK27,2025-07,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_D,Team_D,Evening,EMP0122,Employee_0122,Replenisher,164.6,150.1,135.1,7.1,90.5,8.4,7.93,220.09,308,1187,881,942,105,29.9,97.8,1.03,94.2,2.8,0,None
2025-07-05,WK27,2025-07,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_D,Team_D,Evening,EMP0061,Employee_0061,Picker,173.2,137.1,104.1,4.2,88.1,2.5,8.61,234.59,245,1318,974,1025,85.4,30.8,98.2,1.86,94.0,5.1,0,None
2025-07-05,WK27,2025-07,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_A,Team_A,Evening,EMP0231,Employee_0231,Packer,163.3,149.6,128.6,6.1,90.7,5.5,8.73,266.86,287,1207,838,829,75.4,32.7,98.4,2.51,94.5,4.4,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_B,Team_B,Night,EMP0143,Employee_0143,Packer,172.0,174.4,159.0,2.0,93.1,7.2,9.15,322.58,253,879,1165,1109,85.3,20.1,98.5,1.84,94.7,3.6,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_B,Team_B,Evening,EMP0171,Employee_0171,Packer,173.6,127.5,121.0,7.3,90.8,13.6,11.11,343.41,183,996,993,1180,94.4,35.9,97.4,2.46,97.8,5.0,0,High overtime in Q3
2025-07-06,WK27,2025-07,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_D,Team_D,Morning,EMP0121,Employee_0121,Replenisher,168.8,146.3,137.6,5.7,85.6,7.5,8.32,262.33,247,744,874,928,105,5.5,98.8,1.5,97.2,3.4,0,None
2025-07-06,WK27,2025-07,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_B,Team_B,Evening,EMP0010,Employee_0010,Warehouse Associate,179.8,163.8,167.8,5.8,87.1,6.2,8.13,267.19,281,1367,870,813,95.6,17.5,96.3,3.38,95.0,3.8,0,None
2025-07-06,WK27,2025-07,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_B,Team_B,Morning,EMP0105,Employee_0105,Warehouse Associate,169.2,152.4,123.1,6.2,87.4,4.6,9.04,333.55,281,1559,849,774,99.2,30.9,98.5,1.22,93.8,3.3,0,None
2025-07-06,WK27,2025-07,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_A,Team_A,Evening,EMP0356,Employee_0356,Replenisher,154.0,157.0,109.7,7.6,86.9,7.9,9.06,236.15,321,1185,1030,1105,105,12.4,97.8,2.31,95.8,3.3,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_A,Team_A,Morning,EMP0227,Employee_0227,Replenisher,180.2,139.7,109.6,6.6,87.5,4.8,8.32,227.4,274,1178,805,814,74.0,15.4,97.8,0.81,97.9,4.3,0,None
2025-07-06,WK27,2025-07,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_C,Team_C,Morning,EMP0081,Employee_0081,Picker,139.4,98.8,140.1,7.9,83.5,8.1,7.31,204.66,167,634,876,1037,105,23.5,98.8,2.81,98.1,3.7,0,Sustained PickRate decline
2025-07-06,WK27,2025-07,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_B,Team_B,Morning,EMP0044,Employee_0044,Packer,138.5,138.1,136.9,6.3,91.2,6.8,10.06,353.65,264,1235,845,841,70.1,5.4,99.1,1.43,95.5,1.0,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_A,Team_A,Evening,EMP0261,Employee_0261,Warehouse Associate,175.5,171.4,150.7,1.4,91.6,6.1,8.83,317.48,327,1108,1060,944,94.4,11.4,100,2.72,97.1,1.9,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_A,Team_A,Morning,EMP0294,Employee_0294,Warehouse Associate,172.3,164.2,134.5,7.3,90.5,2.7,8.55,279.94,299,1378,1290,1498,105,18.0,97.3,1.87,99.3,5.9,0,None
2025-07-06,WK27,2025-07,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_A,Team_A,Evening,EMP0065,Employee_0065,Picker,134.1,105.5,116.4,10.2,83.9,3.6,8.47,283.9,176,633,1020,1064,105,18.3,98.6,3.09,95.0,4.3,0,Sustained PickRate decline
2025-07-06,WK27,2025-07,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_A,Team_A,Night,EMP0228,Employee_0228,Packer,178.2,132.5,145.7,7.6,90.9,6.6,8.44,308.52,234,948,744,687,62.5,27.3,97.0,2.02,98.2,3.1,0,None
2025-07-06,WK27,2025-07,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_B,Team_B,Evening,EMP0016,Employee_0016,Replenisher,213.0,163.6,142.6,7.3,88.3,6.6,10.52,363.39,350,1363,809,945,105,27.5,98.7,3.39,94.2,0.2,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_A,Team_A,Morning,EMP0166,Employee_0166,Picker,187.9,162.7,162.9,6.8,84.3,15.6,11.11,451.13,235,935,1129,1313,105,26.7,96.5,2.3,97.4,4.2,0,High overtime in Q3
2025-07-06,WK27,2025-07,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_A,Team_A,Night,EMP0293,Employee_0293,Picker,180.8,146.5,129.3,8.3,86.3,8.6,7.97,233.14,321,1578,862,765,66.5,1.8,96.9,2.37,99.2,4.6,0,None
2025-07-06,WK27,2025-07,Belgium,Benelux,DC011,Brussels DC,Manager_Brussels,TL_DC011_B,Team_B,Morning,EMP0329,Employee_0329,Packer,172.3,147.8,117.0,6.1,91.6,7.9,8.65,327.54,233,1176,897,1065,105,18.4,98.7,3.18,96.4,2.2,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_D,Team_D,Night,EMP0281,Employee_0281,Replenisher,128.0,126.9,131.8,7.1,90.7,4.8,8.82,261.55,264,919,757,791,79.1,26.5,97.8,2.25,98.2,5.8,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_A,Team_A,Morning,EMP0232,Employee_0232,Picker,162.5,156.6,153.6,5.2,85.3,8.9,8.7,247.23,315,1210,1049,1164,105,53.2,97.8,2.49,96.2,3.0,0,None
2025-07-06,WK27,2025-07,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_A,Team_A,Morning,EMP0097,Employee_0097,Packer,184.5,143.1,144.6,3.7,91.9,5.9,7.9,267.48,271,1357,751,802,102.8,39.4,97.9,1.64,97.3,4.5,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_B,Team_B,Morning,EMP0172,Employee_0172,Warehouse Associate,160.0,160.1,126.1,6.2,89.1,14.5,10.48,358.82,244,1252,854,1043,83.4,39.9,98.9,0.68,98.8,1.8,0,High overtime in Q3
2025-07-06,WK27,2025-07,Belgium,Benelux,DC011,Brussels DC,Manager_Brussels,TL_DC011_B,Team_B,Evening,EMP0331,Employee_0331,Warehouse Associate,123.1,150.6,122.3,4.6,90.6,7.2,8.32,253.54,290,1484,943,835,105,31.1,97.5,1.78,97.5,0,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_C,Team_C,Morning,EMP0211,Employee_0211,Replenisher,168.7,118.3,158.3,12.0,84.4,5.6,7.11,219.97,196,673,959,909,101.0,17.1,97.5,1.51,96.2,4.1,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_A,Team_A,Night,EMP0230,Employee_0230,Replenisher,157.9,149.0,136.7,6.3,87.7,3.7,8.34,282.45,260,1329,788,911,82.8,17.8,100,1.98,95.1,1.9,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_B,Team_B,Morning,EMP0271,Employee_0271,Replenisher,204.0,140.9,148.1,7.6,89.1,6.5,7.88,243.76,306,934,1102,973,97.3,0,98.7,2.19,95.1,3.7,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_D,Team_D,Night,EMP0255,Employee_0255,Warehouse Associate,160.0,108.8,124.3,6.7,90.8,7.0,9.11,345.84,184,1064,848,805,73.2,24.6,96.7,1.58,95.5,2.5,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_A,Team_A,Night,EMP0198,Employee_0198,Warehouse Associate,162.6,132.5,133.8,8.5,95.3,5.2,8.69,285.05,186,868,1060,1105,105,10.2,96.3,1.58,96.0,2.1,0,None
2025-07-06,WK27,2025-07,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_D,Team_D,Morning,EMP0091,Employee_0091,Packer,118.3,98.4,105.4,8.8,87.7,5.6,8.94,312.15,161,820,836,938,98.7,41.2,97.7,2.24,99.2,4.1,0,Sustained PickRate decline
2025-07-06,WK27,2025-07,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_D,Team_D,Evening,EMP0028,Employee_0028,Picker,177.4,144.5,125.3,2.3,89.2,3.6,8.46,281.54,281,1433,619,606,71.3,14.0,97.5,2.78,96.7,2.4,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_D,Team_D,Morning,EMP0188,Employee_0188,Replenisher,168.1,133.3,130.6,9.3,89.1,14.8,11.24,447.06,280,916,983,1233,98.6,8.1,96.5,2.6,96.5,6.0,0,High overtime in Q3
2025-07-06,WK27,2025-07,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_D,Team_D,Night,EMP0384,Employee_0384,Warehouse Associate,115.7,109.1,114.4,6.0,87.0,8.0,8.35,216.92,206,630,877,927,88.3,10.4,96.7,1.51,95.9,3.2,0,None
2025-07-06,WK27,2025-07,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_C,Team_C,Evening,EMP0049,Employee_0049,Warehouse Associate,154.4,120.8,135.5,7.7,88.9,11.3,8.64,239.48,202,1017,1155,1182,98.5,21.9,98.5,1.75,98.0,4.3,0,None
2025-07-06,WK27,2025-07,Belgium,Benelux,DC011,Brussels DC,Manager_Brussels,TL_DC011_C,Team_C,Evening,EMP0339,Employee_0339,Replenisher,151.1,121.0,124.1,5.6,89.8,4.5,8.23,256.61,204,940,1194,1411,105,12.0,96.9,0.75,96.9,2.9,0,None
2025-07-06,WK27,2025-07,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_C,Team_C,Evening,EMP0372,Employee_0372,Warehouse Associate,190.6,133.6,122.7,5.1,92.7,4.7,9.14,339.23,261,1075,1104,1229,105,24.3,98.0,0.38,95.3,3.8,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_D,Team_D,Evening,EMP0222,Employee_0222,Replenisher,182.3,153.0,133.2,3.7,87.6,9.9,7.63,295.01,267,842,481,427,47.4,31.0,96.7,1.97,97.7,3.2,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_C,Team_C,Night,EMP0149,Employee_0149,Replenisher,192.3,123.5,138.7,11.7,89.2,5.5,8.34,294.24,247,899,1076,981,75.5,27.1,97.2,1.25,94.1,5.1,0,None
2025-07-06,WK27,2025-07,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_C,Team_C,Evening,EMP0082,Employee_0082,Warehouse Associate,130.6,105.2,130.4,8.7,82.6,4.9,8.46,212.93,199,911,1062,991,104.3,20.4,97.1,2.5,95.0,1.3,0,Sustained PickRate decline
2025-07-06,WK27,2025-07,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_B,Team_B,Evening,EMP0012,Employee_0012,Warehouse Associate,185.6,132.9,109.4,3.6,91.4,3.1,7.47,250.48,270,1553,1143,1057,105,24.4,98.5,3.32,96.6,3.4,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_B,Team_B,Night,EMP0204,Employee_0204,Replenisher,158.3,131.9,117.1,7.0,93.8,9.7,8.27,227.19,224,1165,891,863,95.9,28.3,97.7,1.41,97.6,3.0,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_B,Team_B,Night,EMP0202,Employee_0202,Warehouse Associate,167.8,139.3,134.5,5.8,91.3,12.8,8.78,258.58,207,725,823,893,99.2,16.0,97.0,2.52,95.4,3.3,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_A,Team_A,Morning,EMP0130,Employee_0130,Warehouse Associate,218.3,166.6,138.9,6.6,93.0,3.6,8.43,282.51,359,1501,907,865,66.5,19.6,98.3,3.12,95.8,5.2,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_D,Team_D,Morning,EMP0320,Employee_0320,Warehouse Associate,164.3,132.1,120.3,5.1,89.3,3.6,7.8,277.77,208,692,916,870,75.7,44.7,97.8,2.15,98.1,1.6,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_D,Team_D,Morning,EMP0283,Employee_0283,Packer,183.6,145.7,121.2,6.1,90.5,9.1,8.18,231.18,259,836,922,1082,105,18.9,98.6,2.19,95.9,3.1,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_A,Team_A,Night,EMP0195,Employee_0195,Replenisher,147.5,151.9,138.8,7.2,94.3,5.9,9.44,332.65,243,1160,1144,1344,105,0,97.7,1.74,95.8,1.6,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_A,Team_A,Morning,EMP0259,Employee_0259,Replenisher,195.3,149.7,147.6,8.5,91.6,6.4,9.16,322.02,258,818,545,648,64.8,29.8,98.2,0.85,97.7,5.0,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_B,Team_B,Evening,EMP0173,Employee_0173,Warehouse Associate,131.2,145.8,138.7,4.4,89.6,14.0,11.42,362.43,314,1601,875,1025,82.0,5.3,98.4,2.12,97.2,3.2,0,High overtime in Q3
2025-07-06,WK27,2025-07,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_D,Team_D,Night,EMP0254,Employee_0254,Replenisher,136.4,140.4,113.7,7.6,85.6,7.5,7.73,279.87,247,987,778,791,71.9,0,97.1,1.69,94.3,2.2,0,None
2025-07-06,WK27,2025-07,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_A,Team_A,Night,EMP0066,Employee_0066,Picker,131.7,116.0,103.8,14.5,79.9,7.3,7.88,218.27,192,949,1044,1030,105,27.6,97.1,3.08,95.4,1.7,0,Sustained PickRate decline
2025-07-06,WK27,2025-07,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_B,Team_B,Night,EMP0272,Employee_0272,Warehouse Associate,168.0,130.9,120.6,4.6,89.5,7.2,9.17,320.01,217,685,1039,1009,100.9,26.0,97.3,1.86,96.5,1.1,0,None
2025-07-06,WK27,2025-07,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_C,Team_C,Morning,EMP0120,Employee_0120,Packer,179.7,134.5,138.7,4.7,89.6,3.8,9.03,273.13,246,860,865,952,105,0,98.6,2.35,100,4.6,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_C,Team_C,Night,EMP0216,Employee_0216,Packer,147.1,116.7,116.0,7.4,89.6,5.2,8.58,241.26,167,767,952,943,104.8,16.4,96.2,1.75,96.6,5.5,0,None
2025-07-06,WK27,2025-07,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_B,Team_B,Evening,EMP0043,Employee_0043,Picker,183.6,134.7,122.6,3.7,89.2,4.9,8.21,301.01,242,1021,922,813,67.8,0,96.7,0.8,99.1,6.2,0,None
2025-07-06,WK27,2025-07,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_C,Team_C,Night,EMP0017,Employee_0017,Replenisher,150.0,132.8,135.2,4.7,91.8,2.3,8.2,216.72,271,1464,970,1020,105,22.6,97.7,2.91,96.4,1.9,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_D,Team_D,Night,EMP0313,Employee_0313,Warehouse Associate,154.1,117.2,110.2,7.5,87.0,6.6,8.78,269.88,245,1011,1202,1341,105,0,96.7,1.56,97.9,2.6,0,None
2025-07-06,WK27,2025-07,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_A,Team_A,Morning,EMP0033,Employee_0033,Packer,177.9,160.6,165.5,7.7,88.1,3.5,9.11,276.02,334,1209,990,938,78.2,40.3,98.7,3.15,93.8,3.7,0,None
2025-07-06,WK27,2025-07,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_B,Team_B,Evening,EMP0075,Employee_0075,Warehouse Associate,129.6,108.0,115.4,13.1,78.0,5.4,8.38,249.15,216,907,923,1095,105,20.1,96.0,1.98,95.7,2.7,0,Sustained PickRate decline
2025-07-06,WK27,2025-07,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_B,Team_B,Morning,EMP0301,Employee_0301,Packer,164.3,145.0,146.3,6.5,86.4,9.1,9.49,354.63,218,1034,811,719,62.5,0,97.6,2.26,94.8,5.7,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_D,Team_D,Evening,EMP0318,Employee_0318,Warehouse Associate,139.2,158.1,138.7,2.7,90.7,4.6,8.02,227.65,325,1070,1145,1283,105,30.9,96.9,2.66,96.6,3.5,0,None
2025-07-06,WK27,2025-07,Belgium,Benelux,DC011,Brussels DC,Manager_Brussels,TL_DC011_B,Team_B,Evening,EMP0335,Employee_0335,Packer,157.0,139.4,126.5,1,89.0,7.3,8.32,294.11,287,1501,885,844,105,11.4,97.7,0.54,97.3,3.9,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_A,Team_A,Morning,EMP0289,Employee_0289,Picker,208.0,164.4,127.6,6.9,86.4,6.5,8.29,257.27,337,1472,1021,1102,95.8,8.8,97.9,2.67,97.3,4.5,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_D,Team_D,Evening,EMP0190,Employee_0190,Packer,152.4,142.7,106.3,7.3,89.9,16.1,10.82,323.24,264,1076,795,946,75.7,19.1,96.9,2.07,96.2,2.2,0,High overtime in Q3
2025-07-06,WK27,2025-07,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_C,Team_C,Evening,EMP0181,Employee_0181,Replenisher,163.9,155.8,114.2,7.1,89.0,16.0,10.12,420.17,275,1089,752,911,72.9,11.5,98.6,1.34,94.7,0.4,0,High overtime in Q3
2025-07-06,WK27,2025-07,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_D,Team_D,Evening,EMP0032,Employee_0032,Warehouse Associate,189.0,145.8,144.7,3.7,84.2,3.2,8.33,279.95,304,1160,788,915,105,18.1,98.7,2.7,98.4,3.0,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_C,Team_C,Morning,EMP0242,Employee_0242,Replenisher,175.7,119.7,115.9,4.7,89.8,9.8,8.95,255.15,192,662,1085,1075,97.7,13.5,97.6,0.49,97.3,4.3,0,None
2025-07-06,WK27,2025-07,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_B,Team_B,Night,EMP0206,Employee_0206,Packer,158.2,159.5,100.9,9.5,88.6,6.8,8.56,264.4,250,1087,822,884,98.2,10.9,98.8,2.53,96.0,3.0,0,None
2025-07-06,WK27,2025-07,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_A,Team_A,Morning,EMP0039,Employee_0039,Replenisher,182.2,153.0,137.8,2.0,89.3,1.3,8.31,272.44,296,1695,788,875,72.9,18.3,97.2,1.86,97.5,4.8,0,None
2025-07-06,WK27,2025-07,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_B,Team_B,Evening,EMP0045,Employee_0045,Warehouse Associate,155.0,151.0,127.5,3.0,88.3,6.0,9.19,347.29,233,1143,848,969,80.8,13.1,97.5,0.6,97.3,6.1,0,None
2025-07-06,WK27,2025-07,Belgium,Benelux,DC011,Brussels DC,Manager_Brussels,TL_DC011_C,Team_C,Evening,EMP0344,Employee_0344,Picker,137.6,139.4,153.1,4.7,96.3,9.3,9.28,327.26,278,1311,1031,1006,105,7.8,98.0,0.53,95.8,3.6,0,None
2025-07-06,WK27,2025-07,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_D,Team_D,Night,EMP0031,Employee_0031,Picker,159.3,128.3,105.2,6.7,93.2,5.0,8.64,246.57,225,889,1056,1104,105,20.2,98.1,1.78,94.8,3.3,0,None
2025-07-06,WK27,2025-07,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_D,Team_D,Morning,EMP0092,Employee_0092,Replenisher,147.0,116.4,112.1,10.3,82.2,6.1,7.95,263.39,247,1010,1010,1003,105,35.0,97.7,2.08,97.2,2.5,0,Sustained PickRate decline
2025-07-07,WK28,2025-07,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_B,Team_B,Evening,EMP0303,Employee_0303,Replenisher,190.4,136.1,137.7,7.2,90.3,7.9,6.93,262.78,264,987,1172,1352,105,33.4,97.9,3.07,100,1.2,0,None
2025-07-07,WK28,2025-07,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_D,Team_D,Evening,EMP0378,Employee_0378,Packer,172.4,116.0,111.5,5.2,88.5,4.7,7.24,198.46,191,808,892,937,89.2,10.7,97.1,1.63,97.8,4.1,0,None
2025-07-07,WK28,2025-07,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_D,Team_D,Night,EMP0060,Employee_0060,Warehouse Associate,146.2,163.8,147.0,7.4,88.3,5.3,9.57,316.11,249,957,1182,1413,105,16.9,99.1,1.56,97.3,1.3,0,None
2025-07-07,WK28,2025-07,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_B,Team_B,Morning,EMP0267,Employee_0267,Replenisher,189.4,153.0,143.5,7.0,91.4,3.4,8.27,210.9,247,1022,985,920,92.0,36.6,97.9,1.64,95.0,1.2,0,None
2025-07-07,WK28,2025-07,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_D,Team_D,Morning,EMP0283,Employee_0283,Packer,185.2,146.1,143.1,4.0,89.5,7.6,7.8,219.27,230,1046,803,809,80.9,9.2,97.8,3.6,94.7,2.9,0,None
2025-07-07,WK28,2025-07,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_A,Team_A,Evening,EMP0193,Employee_0193,Warehouse Associate,199.7,181.9,137.7,7.2,90.8,7.2,7.64,286.46,389,2133,955,1045,105,17.7,98.0,2.32,97.9,4.9,0,None
2025-07-07,WK28,2025-07,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_C,Team_C,Morning,EMP0018,Employee_0018,Warehouse Associate,145.4,148.0,119.2,5.1,92.2,6.4,8.63,277.49,245,1378,781,830,97.6,10.6,98.1,2.94,97.4,2.4,0,None
2025-07-07,WK28,2025-07,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_A,Team_A,Morning,EMP0130,Employee_0130,Warehouse Associate,200.0,187.1,170.9,3.9,89.0,3.1,9.04,307.61,263,1278,917,1019,78.4,28.1,99.4,0.75,95.6,2.1,0,None
2025-07-07,WK28,2025-07,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_A,Team_A,Evening,EMP0295,Employee_0295,Replenisher,200.4,158.6,134.6,2.1,92.2,0.1,7.32,180.99,267,1172,724,681,59.2,7.6,98.0,1.13,96.9,4.0,0,None
2025-07-07,WK28,2025-07,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_A,Team_A,Morning,EMP0197,Employee_0197,Replenisher,160.0,179.5,123.6,8.0,89.8,6.7,8.04,283.11,339,1435,1143,1315,105,2.3,99.6,3.48,96.6,3.1,0,None
2025-07-07,WK28,2025-07,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_D,Team_D,Evening,EMP0256,Employee_0256,Replenisher,165.4,125.9,112.6,9.9,90.1,4.4,8.87,312.23,266,1157,1047,1098,99.8,6.9,97.8,2.19,99.3,3.3,0,None
2025-07-07,WK28,2025-07,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_A,Team_A,Evening,EMP0005,Employee_0005,Warehouse Associate,174.7,146.5,151.3,4.4,92.5,4.6,8.74,222.08,226,1070,740,881,103.6,17.5,97.3,2.05,99.0,4.0,0,None
2025-07-07,WK28,2025-07,Belgium,Benelux,DC011,Brussels DC,Manager_Brussels,TL_DC011_C,Team_C,Night,EMP0340,Employee_0340,Warehouse Associate,150.9,116.9,110.6,7.5,88.1,4.8,8.32,233.47,179,806,956,932,105,1.7,97.6,1.64,96.4,3.1,0,None
2025-07-07,WK28,2025-07,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_B,Team_B,Evening,EMP0078,Employee_0078,Warehouse Associate,135.1,113.7,158.1,6.9,82.4,6.1,8.55,279.3,180,707,866,782,82.3,20.6,98.0,1.02,99.5,1.9,0,Sustained PickRate decline
2025-07-07,WK28,2025-07,Belgium,Benelux,DC011,Brussels DC,Manager_Brussels,TL_DC011_D,Team_D,Evening,EMP0349,Employee_0349,Warehouse Associate,151.8,128.4,105.6,4.9,88.5,4.4,8.02,206.41,258,1278,1023,1026,105,25.8,98.6,1.93,95.6,2.3,0,None
2025-07-07,WK28,2025-07,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_A,Team_A,Morning,EMP0264,Employee_0264,Replenisher,192.6,167.2,137.0,6.1,88.0,4.1,7.77,227.01,336,1130,1152,1356,105,31.9,96.5,1.3,95.9,2.6,0,None
